image_url,labels_crops,labels,img_path,status
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8831e269-4c83-5f83-9fa1-c712082024a0.jpg,"[7, 143, 433, 496]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/bdb21bff-d88e-59ed-a0f5-018438dc079a.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/746d1e65-9310-57be-b425-6723adeb9908.jpg,"[110, 5, 230, 299]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/d4dd16af-8d50-572c-bc4b-a9664e756dac.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fb629e76-1019-582b-9970-d3674bc61a65.jpg,"[106, 148, 225, 407]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c76a3fdd-98fb-529d-8457-f8d301f253ef.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ef2ac294-8cfc-5d06-813d-9fd97202e9c7.jpg,"[115, 12, 192, 184]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/0b6a1640-8c4f-5580-ad2c-489d22f13603.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4064df86-1777-55b1-884f-2ae6ca813d59.jpg,"[161, 389, 355, 729]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/189b7203-2c6a-5017-a0d4-584f7280c7cf.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a87ec63e-206f-5876-95b7-f960179acda5.jpg,"[159, 345, 613, 1206]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/6350ea24-1e75-5d2b-87b9-7f711156506b.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5ec46c16-7fc8-5914-b278-2e27f01dde6a.jpg,"[364, 176, 847, 1362]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/901c9fb6-eddc-5d43-9f1d-1d0e0a6a0e52.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6b9c7808-c886-59b2-a190-f9ecd1dfddb5.jpg,"[217, 348, 376, 745]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/4b2fd41c-1d0c-5cc9-a769-dff3bb0c398d.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ca39975c-3576-5ed9-8486-5ac0da3f8239.jpg,"[197, 74, 695, 1038]",straight,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/59da0c84-a2e7-5fa4-9069-efd65b07d806.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9485a5ba-2054-5a20-abfe-ae2c1730fbf7.jpg,"[106, 12, 321, 527]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/fe4e06b7-4282-5cfd-a69f-cd08c45a9a11.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9e3fb507-98b1-5ab1-a90d-62446cec084e.jpg,"[107, 1, 411, 574]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/b20e3756-92af-57fe-93a8-57393120373f.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/504158c1-7ccb-544d-9bba-1fd570f1e955.jpg,"[264, 55, 504, 651]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/38780132-6a09-5e43-ac40-53f11a9512ff.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1df281c0-440f-5240-ab90-60dc7e238153.jpg,"[162, 20, 326, 417]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/e625e9a9-ee8b-5b4b-8fa2-1785b5b5bafe.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c633d180-889e-5e73-b152-d2faa0cdcea1.jpg,"[229, 398, 400, 768]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/6e293efe-ef01-5443-9798-09908c122c52.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/399ca144-eaec-5d7c-a207-fc10d3934f6f.jpg,"[142, 25, 333, 562]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c94096c6-9d2d-5361-9847-b40d1917ecbc.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8fad8914-da6f-5a52-9808-d9e89c08ebac.jpg,"[146, 314, 386, 713]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/4881c506-01d6-597e-ab05-3a85cc9f03f3.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2d9bd9f9-bb38-5403-b171-d9c38d3bd649.jpg,"[64, 167, 159, 349]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/a8f65543-7a0e-5dca-bd64-d0d00012264c.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/da5fad7e-9d45-51f4-a605-3d950117824c.jpg,"[173, 336, 553, 661]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/3f0697bb-fd9a-59da-b492-52216707d51a.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0676cd47-579f-5b0e-ba97-632d062fbc7a.jpg,"[171, 261, 320, 583]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/91402ec1-8b35-5377-869b-01ef0ca3ac2a.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d9e4a077-dda5-5e46-879b-f8ea5d1b793e.jpg,"[146, 119, 288, 407]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/37370641-c8b2-505c-a55e-9dcfdb855678.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d9e4a077-dda5-5e46-879b-f8ea5d1b793e.jpg,"[418, 86, 590, 424]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/37370641-c8b2-505c-a55e-9dcfdb855678.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1dfc423a-63c5-542d-b6bf-13225cf6b0e2.jpg,"[40, 0, 181, 243]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/728f3f79-cffa-5632-87a6-1d2189c2bdd1.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/51b202c5-25f1-56dc-b46b-5b7833600a57.jpg,"[481, 622, 979, 1362]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/d866a4b2-9788-5273-9b46-b9efd0a574dd.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/80c7daa3-1212-5bf1-9e84-c85347ade422.jpg,"[103, 51, 275, 459]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/050392e6-8c0e-57f1-bccc-0fcd8a81662a.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7bf6dab2-8e2f-515a-8c9f-d95ce379bebe.jpg,"[118, 18, 291, 499]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/89e0d86a-e805-5f18-87a6-842c075c56b3.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f39502ca-a65f-583b-b9c3-4906433260eb.jpg,"[47, 9, 158, 240]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/847de0ee-ca70-541c-b00a-928ff6d29cc4.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/dc6cab2f-7c03-5db2-8845-aada629d0147.jpg,"[159, 181, 289, 532]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/50f29dff-d50c-538f-99bd-6623eb4dedd1.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/11d28b85-c911-52ba-a15b-a7c5d8bfef8b.jpg,"[89, 14, 226, 341]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/d2ec5e3c-3532-5be6-9fff-fb50a67a9c9d.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d700136d-0333-5d01-af7a-d98323ba1e71.jpg,"[59, 218, 185, 536]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/b2ff76f5-6693-515f-b81c-8205538e1c13.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/239e471f-10e2-5ccb-8d28-eb5096e1b72c.jpg,"[390, 294, 542, 580]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/4dbae5a4-55c7-5fb0-8abd-79a4cdde7ba4.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ceb3eab8-230b-5dd1-90e7-de4420e3ed93.jpg,"[112, 6, 315, 400]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c9a498cd-fea7-549b-9046-8b67b2872604.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8bbc1ff8-4328-5198-9d0f-54881b96cacc.jpg,"[85, 144, 194, 417]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/157cbd1d-245d-5a4b-bc11-32a5137e8449.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a551d650-6e3a-511b-a338-a748f98cd660.jpg,"[329, 98, 668, 846]",jogger,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c948fe7f-a5dd-5237-9e8b-b037f1b44835.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fc0c1b6f-c566-5026-a6ca-2010ccf27230.jpg,"[249, 114, 825, 847]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/de9d6b58-baf1-5356-acbd-2642e8f0a71e.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3db9b055-04e4-557e-8de1-e28aa0d6741e.jpg,"[167, 361, 416, 746]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/73ee20a8-e573-59b7-b7e5-286ee0e51e54.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b8d677be-7d0f-5cf2-a353-0692e26cb168.jpg,"[26, 146, 272, 579]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/a75a4c39-73b8-5b46-be3f-91f55ca4fa95.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ce42fab5-27f4-55c0-99d4-d52e45294382.jpg,"[116, 50, 286, 355]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/dbaa6217-67a1-5e54-adfc-3fddf8402897.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7b5556ca-cabd-5aaa-b949-b5d15118569b.jpg,"[300, 16, 730, 783]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/a2c8026e-6a52-5bec-a4df-ebc8132fbef7.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/67b5843d-78b4-5893-974b-e2187f468279.jpg,"[123, 8, 429, 727]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/b613acaf-2c7f-528d-9bfa-b9d090642fa7.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3a9396f2-f893-5776-8648-ff649bb31188.jpg,"[167, 36, 447, 504]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/3ece451c-786a-593d-90f8-9a626880b678.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6bb77642-2198-5eb7-ad55-baffe21f188c.jpg,"[128, 79, 221, 298]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/19457d99-b737-5098-867a-abac6c28d885.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a9b3b295-5500-59bd-af3d-4af68ed3c6c4.jpg,"[235, 10, 429, 437]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/847c713e-dfe7-5ff7-849a-3bcae8ac7a0e.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/91d45836-7310-5d98-86ea-6a0a279f01df.jpg,"[100, 33, 280, 366]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/41cbbd6d-2a05-540c-93e7-370ccb35099e.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/01b2f384-e498-552d-b9e8-dcd2a716445d.jpg,"[184, 4, 382, 601]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/ed6f3c8b-8135-5436-8d22-5ee29be092a7.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3ab3f012-f8b1-5fbf-9908-fb9c72f55673.jpg,"[212, 261, 381, 549]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/6c7959a6-3215-5abe-84b5-34bb2380340d.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/aa572978-1d35-5ad0-b039-39909ebb370f.jpg,"[229, 178, 434, 678]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/e3358fec-69d5-526b-81e5-084a203a4ba2.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a1cd020f-2bba-50b3-90ca-51510ae000e6.jpg,"[91, 40, 283, 436]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/236a86b6-d9f7-5ead-a8ae-f87f2dfd79a0.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b0d67b3f-e7b2-522a-80de-6b55243be7b3.jpg,"[66, 36, 270, 442]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/26b927a6-0b79-511a-90e2-861397a73430.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/92e550dc-6938-55a4-8dd6-85a9b919148b.jpg,"[201, 88, 615, 738]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/71b161a1-f65a-5440-b963-98f3c2ee13fc.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b24a6dd5-23fc-585d-b093-fa9587aa4729.jpg,"[105, 36, 311, 334]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/8ff9dc05-5ce8-5221-b8e7-ee121e350239.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3550e281-04c1-51e3-98c4-c4e05c298520.jpg,"[43, 33, 190, 325]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/bd1e61fd-e752-5686-850a-f4ef03e22af9.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cc6de008-df1b-54ae-8977-47dc3c528ebe.jpg,"[99, 44, 293, 420]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/87056432-4a35-5ba4-9de1-31819f72f779.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9354e144-23b0-59f8-a97a-1532d2d07a80.jpg,"[520, 110, 716, 700]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/fdff31b3-8ba3-5a19-8f05-3deba2a20669.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/22d1bbd0-0cb6-5c6f-a8e7-48a2b33f2e00.jpg,"[292, 512, 735, 1395]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/08dbd662-7975-556a-8e33-ae5a271ab755.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9354e144-23b0-59f8-a97a-1532d2d07a80.jpg,"[92, 63, 319, 705]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/fdff31b3-8ba3-5a19-8f05-3deba2a20669.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e1740389-7833-5e28-914e-0b652926bab8.jpg,"[174, 12, 330, 437]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/e4a76df9-1125-5b23-abf9-ac3f6ce17d96.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6eab2905-b351-5170-bd5d-b85152f74ca0.jpg,"[95, 219, 346, 601]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/80fa9a2c-9f50-51c5-9ad8-640e25fdc5bc.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c3bb682c-d59b-5cbe-aab2-cf2e47ed8ec9.jpg,"[259, 59, 525, 701]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/665f1e25-cd78-5305-9067-1f4a523a2b6f.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/15b78195-289c-51e8-9b49-4fb5acfb8777.jpg,"[622, 0, 2240, 3335]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/ec6937de-9b04-5da0-8535-e749a974dedb.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a57cc936-6d53-5309-b47d-6246e1abeeca.jpg,"[135, 296, 405, 779]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/374706fa-bd3e-5a68-ac0b-3ca8f3f60fec.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/57b612c6-4687-5938-82aa-f17f01ffc754.jpg,"[407, 1, 612, 316]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c320196a-510a-526c-a65b-05357b731824.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/57b612c6-4687-5938-82aa-f17f01ffc754.jpg,"[64, 33, 341, 520]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/c320196a-510a-526c-a65b-05357b731824.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/15b6b829-90e3-5476-9975-49450796a909.jpg,"[1144, 901, 1517, 1509]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/8485ebaa-b6ed-5d18-b678-afdd670c6146.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/15b6b829-90e3-5476-9975-49450796a909.jpg,"[1170, 144, 1466, 597]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/8485ebaa-b6ed-5d18-b678-afdd670c6146.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/15b6b829-90e3-5476-9975-49450796a909.jpg,"[200, 50, 965, 1400]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/8485ebaa-b6ed-5d18-b678-afdd670c6146.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8b9dba70-446b-5811-88c9-13e9ae60cabb.jpg,"[246, 538, 698, 1188]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/d971001a-b698-5166-9946-f36696cd89b1.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c9fbed2e-a6b0-5f0c-9d6d-9c4dce878634.jpg,"[102, 160, 245, 437]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/8c6c6247-7e6c-5a9a-8a39-f5091256d6d1.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4e93c872-632c-523c-9a5c-8e12ada94360.jpg,"[165, 12, 487, 560]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/aadc4a5f-236c-566c-88a3-248646e85d3a.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d7391e2e-d5bd-55aa-80e0-8262388f54a6.jpg,"[368, 328, 546, 765]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/18d0f81e-be96-5d23-8b95-21cbb3cc0e5a.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/24954ea6-fd6f-5175-9063-4a4fc3632847.jpg,"[394, 38, 1052, 1764]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/64c75646-31d8-56da-9d4f-aa5ce3145fed.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6082e7e5-c612-5ec3-8b81-0013b1d4ad47.jpg,"[133, 99, 229, 269]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/6deef030-5d0d-54d7-ae29-d02af2b122bf.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1b33e75d-09ad-5ea0-b3e3-56e403fc7f92.jpg,"[147, 48, 322, 426]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/3cbc6b8d-0dcf-5ac0-899a-1e88221517a7.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2a73d75b-1d34-5b51-8d93-357c31796919.jpg,"[158, 178, 274, 454]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/3c7d5855-91a8-53e5-8bbe-7f3f0b5338a4.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/14a0d7de-bfe2-5803-968b-e14da5b9d783.jpg,"[540, 324, 1703, 3098]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/8dac04e0-4aca-5f32-a066-efe99b47b9de.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1f3daa9e-1ce3-550d-a207-22a331b826f8.jpg,"[116, 149, 242, 380]",wide_leg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/fa545e36-6ed7-5532-a892-c986232e22f5.jpg,val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9d664244-e134-5aba-b274-c64bc3886b56.jpg,"[177, 356, 391, 919]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/d425ac3a-5ea5-5646-811c-18a9ea8cc1b7.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c80627d4-62d5-52f0-bb1e-16143eabb0fa.jpg,"[533, 86, 662, 462]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/75746140-4d47-5988-9386-f6f62eff078c.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c80627d4-62d5-52f0-bb1e-16143eabb0fa.jpg,"[61, 86, 197, 471]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/75746140-4d47-5988-9386-f6f62eff078c.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c80627d4-62d5-52f0-bb1e-16143eabb0fa.jpg,"[254, 56, 446, 471]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/75746140-4d47-5988-9386-f6f62eff078c.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/433b55ae-2bbd-552a-8063-a14842973409.jpg,"[88, 290, 711, 730]",skinny,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/e89ae221-c054-5318-8240-3c50967dccf4.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/65028748-664d-59bb-8056-ad5d1af6270e.jpg,"[110, 14, 242, 377]",slim,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/cb896252-d011-5389-8af8-74f9d9cfdc0a.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9c11078d-319a-5e24-a9af-f88289ce6390.jpg,"[85, 24, 255, 509]",bootcut,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/0786662f-b89a-5d28-9eea-4a786cd63d16.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9c11078d-319a-5e24-a9af-f88289ce6390.jpg,"[375, 29, 635, 536]",bootcut,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/0786662f-b89a-5d28-9eea-4a786cd63d16.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9c11078d-319a-5e24-a9af-f88289ce6390.jpg,"[651, 0, 952, 527]",bootcut,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/0786662f-b89a-5d28-9eea-4a786cd63d16.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c486048d-ebb1-5182-bec6-54e2a8174231.jpg,"[247, 235, 384, 524]",bootcut,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/84c689bc-d944-5175-a29d-03cd6687216e.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cdeb115f-880c-5afd-814d-3f3c92c67699.jpg,"[29, 23, 172, 343]",bootcut,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/ad400730-8c0e-5ff4-b44a-30caaf8eba90.jpg,train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6a046fe3-ca0a-5aad-8cf2-3aacb2549ced.jpg,"[118, 2, 322, 433]",bootcut,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantFit/PantFit_v7/images/39948048-cac7-5273-9885-f7576c6f9007.jpg,train
