image_url,img_path,labels,labels_crops,status
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/dc4edc32-439c-531f-a3e7-ca496fc84825.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1d452e75-b7c2-56d6-8185-ac21cdc6151a.jpg,palazzo,"[157, 356, 433, 972]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1387459b-71db-5f71-9789-601cc179e491.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/8fb09fe0-dac2-59ac-82ad-db898808eff6.jpg,leggings,"[160, 61, 284, 247]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ff93fa3b-233f-52c4-8351-c87df5cbd07a.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/5fa6ae85-a6dc-5fa6-bc6e-646f8aed14df.jpg,trouser,"[163, 10, 313, 448]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3543ba44-9bf2-5bcb-acc4-41ac9c80d8f2.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/48e5de75-c1f0-5639-9709-6f359f848ded.jpg,culotte,"[254, 480, 427, 920]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/38a37e2e-648c-5adf-abdd-3cf12407c79f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/251e17aa-c5f7-52d5-862a-112f6a22e3f0.jpg,sweatpants,"[160, 73, 337, 421]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5bb2ad45-4e59-5cbb-be7c-2abffad2b80b.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/0e8a5bed-1d49-5415-b491-f51f3dcce657.jpg,sweatpants,"[206, 33, 398, 538]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/55bc0896-7e44-5ccd-b9c0-0e0bad989afb.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/0338f2cf-79c0-5985-b6d8-e23887e36278.jpg,trouser,"[323, 26, 777, 1527]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fd2508b7-fd7a-5559-839f-b49509c7fc57.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/f4207ef0-fd24-5d27-8686-08ed21dcd7fb.jpg,cargo,"[36, 380, 232, 788]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/95aeee24-03cd-5974-8a1d-8d1a0457b159.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/48806f59-2c55-567e-9d73-22f09dd854b2.jpg,sweatpants,"[111, 0, 340, 455]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c3a869c3-f64f-5524-8cd2-2ca9bebccfd2.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/87bf8e5f-0cd1-5480-8021-5b775652abe9.jpg,cargo,"[328, 284, 476, 751]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/974d26dc-45ab-50ad-b99f-f3585ad23343.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/ba919471-1bd3-57c8-be0b-ecb09d115895.jpg,cannot_determine,"[206, 351, 386, 562]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bcf26d52-e37e-5574-83a4-873905096546.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1bf28f14-0a1b-579c-8ebc-bbb2bc1f298a.jpg,palazzo,"[504, 585, 993, 1591]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7429fd65-c4af-5306-a067-3be98530ec4c.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/27cd4550-23ce-580e-b2be-a320e869e5d5.jpg,leggings,"[669, 521, 903, 820]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9108ab1a-ce5d-579f-86fe-7d2ca5c4a3d4.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/764a0e81-d1b3-5879-812a-29a4bdf592bc.jpg,cannot_determine,"[0, 7, 534, 648]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/90c50491-b5f7-5ac2-a61e-fa37e29c7ec4.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1a61daac-b730-56bd-927a-4fcb0d13427e.jpg,cannot_determine,"[38, 0, 578, 638]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/06d77594-b046-5740-8f4a-a4e286667adc.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/9305d8e5-1e9d-5276-b388-e28dbe2028d1.jpg,leggings,"[161, 8, 317, 394]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a00065b8-67a3-59e6-935a-bc566b13db1a.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/e15a2f8c-3c09-5064-a509-66620643e920.jpg,sweatpants,"[230, 392, 403, 796]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/280d20d9-f529-53d3-8e47-eac0de8645ab.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/0ae5a484-f2a2-5168-8866-84cfdea7578a.jpg,cargo,"[200, 65, 381, 562]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a497c5f0-0031-5b38-b86a-c53c0f5f596e.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/20768c92-252b-5452-a0a1-8c34ae943f70.jpg,palazzo,"[81, 9, 296, 347]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b7e405da-e678-57da-b57d-af9469f5e7bb.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/b9dbdfbd-efd6-5dff-94c3-6944407381ff.jpg,cannot_determine,"[52, 76, 284, 367]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/dde34a8c-aa8c-5276-992f-00674931ed15.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/153cdeaa-4a07-55b9-8aaf-1ee971858538.jpg,leggings,"[212, 30, 433, 498]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bd902126-fff3-53fd-b2c3-01d8073208d9.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/228080ba-ca8b-516b-b722-605f72e94c8a.jpg,sweatpants,"[220, 14, 442, 646]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c7586e79-58c0-5173-856e-eebb5288356f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/e3b986f7-03b1-5e05-bb3f-ecedf8a6dfb8.jpg,palazzo,"[240, 322, 516, 870]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a7e8a34d-6ac0-5e3e-b5d6-b3fd8661cd55.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/0a59fcc7-7f61-5089-9532-1c131b3802ac.jpg,cargo,"[207, 33, 365, 430]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fc8d168d-37db-5561-9819-5f8b22f94781.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/36f2ff76-dcbd-5c05-9355-420dbdff4716.jpg,palazzo,"[141, 64, 617, 908]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1325170a-2bf3-5b85-a89a-f22d7a81532c.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/d0af6385-7b57-5cad-b605-925c422ac70d.jpg,cannot_determine,"[76, 48, 372, 438]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9e10cb8d-cd8c-5fc4-bd19-4b6475dd85a1.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/fb31b5a1-b263-5b26-a3e8-27fe4e1d501b.jpg,cannot_determine,"[44, 49, 234, 341]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bf25bfc6-fa94-58f8-9726-5e7104f96a03.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1fcfb971-8ead-554e-80c0-b0d3cc2ee80f.jpg,cannot_determine,"[52, 12, 968, 997]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5aeca365-fc67-5c99-ae98-662d3979a7b7.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/b8f47b5f-b435-5d11-963a-b713b69f9293.jpg,cannot_determine,"[251, 1305, 925, 1970]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/eed559c3-3ba9-5397-beac-2727a926b028.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/42b74971-04bf-59bd-93cd-ee53eba1aba2.jpg,trouser,"[294, 58, 543, 951]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/62e4ce0f-67c6-57d7-a4d7-3337444d03d7.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/b77cba15-3fb1-536c-a6cf-312064738545.jpg,leggings,"[152, 17, 243, 250]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/413c7855-be14-5345-9f7d-af3254eb21a0.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/57df9707-35ec-582d-a8ae-1e6f217b1054.jpg,palazzo,"[234, 235, 379, 578]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3b49234f-88ed-5552-b02e-3a04c819e14e.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/544715ea-6beb-51c2-8f76-4c9884ef9c01.jpg,palazzo,"[282, 3, 766, 1305]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fe7c60d1-c736-58fe-a9de-411746909a3e.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/71c170fc-a2ba-5e47-b657-81ec7671042b.jpg,leggings,"[207, 0, 537, 906]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/76c975a2-0029-55fe-9f5e-8eb9c4fa446f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/4bbf92f2-88c6-58d6-b1de-375dd8425b5c.jpg,leggings,"[118, 18, 262, 332]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7df042a7-5c9c-5ed1-8bc9-3399aea52383.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/493ff56e-a560-582f-9d78-a552278c61b3.jpg,cannot_determine,"[4, 37, 293, 261]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ab4e4ebb-560e-568f-b805-816e2cf99190.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/85469ee9-5115-51d4-8bcc-1f02ee2658e9.jpg,cargo,"[157, 0, 401, 578]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a2ccf63c-6ccf-5a07-8b8d-8c3b243c1909.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/99da9845-c18d-5ec5-adc4-8d5a3ef273c8.jpg,sweatpants,"[235, 30, 518, 506]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ab24d17b-a40c-5d11-999e-67b57df70ad4.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/662f5d46-51fc-5e0e-84aa-1fea4e638ef4.jpg,trouser,"[268, 77, 817, 1464]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/18ebfa12-5251-5171-8f54-0c4797aacbad.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/0c9bbbfe-91f6-5462-9f70-fddc3fdb2ac9.jpg,palazzo,"[15, 34, 281, 494]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4438cf79-b247-5edd-88d5-45976e29b059.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/01757108-6e3e-5542-90ef-bf1a24f3ed6f.jpg,sweatpants,"[59, 0, 233, 422]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/dcbb0f0e-dfe8-5fde-823b-d8cab2d699d9.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1e17992f-cd0c-57ca-814b-518f7aab6617.jpg,trouser,"[79, 11, 217, 285]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/db51f80f-f6a7-53ee-bf47-1374ed48779d.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/08fbf0a0-fa09-5cc6-a997-51b22b719152.jpg,palazzo,"[157, 142, 351, 515]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5659e71a-26e8-54a9-b04b-d2c25d1d9fc1.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1c1b6113-90f2-5c17-babe-6dbf90eb2d68.jpg,trouser,"[92, 60, 321, 554]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/679959cf-937f-543c-99da-e01619541743.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/c655d729-0fd8-56f3-a8f0-2e9010c960f3.jpg,leggings,"[403, 0, 767, 799]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c2ed414d-c865-5ed4-a3e4-ca3618c4f01a.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/08a1d812-7004-5d8f-a00f-26570d675c1c.jpg,trouser,"[38, 10, 249, 426]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/51af88d8-0fa2-5c13-8bf4-75585844d445.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/7bb8cf6e-2b05-5368-b29c-6587f237959f.jpg,trouser,"[59, 3, 173, 307]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3fa4ebe6-0f27-596b-af49-0a0b0607dd53.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/44efc17d-6bbe-5cf5-96ac-85151f6195e5.jpg,palazzo,"[181, 376, 525, 1053]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a1d6c7cd-893a-5e96-9697-8a7a4d2c01e4.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/48e01498-81a2-57c1-ac7d-68db520d5d70.jpg,cannot_determine,"[1, 56, 236, 265]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/102d773c-f09b-5c43-9a4f-d023b2c67bef.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/caa28fdb-a58e-5b53-b6f9-225353e4ede1.jpg,trouser,"[105, 27, 269, 363]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/32b5c21a-4118-5a4d-a501-2414e61e8a1e.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/63865639-484b-5b65-8501-46c9624f858d.jpg,sweatpants,"[240, 150, 748, 1036]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/16933921-dfa8-5669-bb47-43f46270ff09.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/3ce60200-a7f5-5ffb-860f-2d385c4bd128.jpg,trouser,"[166, 7, 466, 609]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/203a3054-a935-5abd-93b3-374cbd64714c.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/7add50e8-e692-53cd-ab34-e371494e1219.jpg,culotte,"[106, 144, 227, 320]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3198e3cf-d28b-5f1b-86d3-a014a4673db1.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/5ade37b6-e147-5403-b87d-dd4396237bec.jpg,cargo,"[330, 219, 796, 1588]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/975cce34-f461-5677-b0cd-764b25800b31.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/11a39849-de26-5d8b-b69c-cbeddac33277.jpg,cargo,"[141, 191, 260, 485]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f369b278-1367-58d1-b3d1-5bdb5c226e0d.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/ee9dec1b-09e9-5c52-82af-e7d1916b3525.jpg,trouser,"[278, 21, 509, 671]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/326bba2e-46c4-54b3-b348-11ec80de7c54.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/576e6e27-e25a-517e-994a-7c548c6b6510.jpg,palazzo,"[71, 11, 148, 191]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/581485d9-51f6-5386-9768-3f4cbe74e65f.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/6e3988ea-894c-50f0-a7c7-df9328293f3e.jpg,trouser,"[105, 0, 544, 1097]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e4d010a3-f5ac-5a77-b4dc-8c32ae00fa96.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/30d1ea2f-2bbe-5cd9-a8df-a7547383ade5.jpg,leggings,"[270, 101, 415, 503]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0486283b-dc82-53da-b5e6-c67f26ef2b1d.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/0b8df6fe-70b1-5881-ba8f-972a7dfbe6ac.jpg,trouser,"[287, 124, 765, 1270]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e76cc8b9-5cbe-562c-b7e2-8365b11c622e.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/bb47815e-276a-580d-b06d-f06de231e4e0.jpg,leggings,"[342, 363, 492, 694]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d5da880e-0c85-52e2-bba4-9a8edbd5dd6b.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/4f85839f-2d8a-54e6-af46-de04920a854c.jpg,trouser,"[432, 0, 1031, 1460]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b78f901e-8eae-5536-9647-2006434506ee.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/6c521ab7-bcc4-5dc3-9398-065c69677998.jpg,palazzo,"[192, 17, 584, 648]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b4ec906b-2bfb-5f4c-a626-a4e3bc4a355c.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1d4c4029-e9fa-5c40-a6c8-db5dd68eeec6.jpg,trouser,"[290, 0, 1661, 2845]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c154a36b-ffcf-55db-994a-4aa2e0568700.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/f5a51b8a-074a-5830-9d65-05574a9ecd3e.jpg,cargo,"[33, 0, 459, 978]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e06adb91-d9b6-5390-ac23-df68a92ba476.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/3d3f056e-47c6-5e36-b805-97dba67eca07.jpg,palazzo,"[186, 392, 565, 1008]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/431fbb5f-9b00-507a-af24-9ca93abbe7f0.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/1cd40924-682b-556e-85f7-259da60b95c3.jpg,cargo,"[112, 26, 330, 416]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e3a718af-2815-5c23-b76b-3d743a3e01fe.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/513dca83-3c14-5444-8d25-acb5359103c5.jpg,cannot_determine,"[21, 31, 282, 257]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5bbed4fc-8830-5b9e-b165-298e77536904.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/2caa2f89-9d1d-54cd-841a-944a18338e51.jpg,palazzo,"[79, 31, 509, 816]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/60ad3e1b-196b-571a-acb7-1ce6e4336629.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/06a22f05-9929-58c0-9fc5-c4d894ca324a.jpg,culotte,"[163, 36, 404, 412]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/09666369-5bcb-51ea-96b7-58a23954fba1.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/f8a5870d-8c5d-5ad4-82a8-286d007c8f97.jpg,cannot_determine,"[59, 30, 422, 553]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f000a49b-b9c3-58ce-a8ee-296dc35c0cad.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/37acf419-724b-597a-bf9c-74924a59fbf2.jpg,cannot_determine,"[89, 0, 926, 1267]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9d1fd4fb-2726-5c2a-a63f-0f76ccce0ec8.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/fce81aba-49ff-5078-85f9-0b23caf6d01f.jpg,trouser,"[227, 146, 381, 399]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a1ade199-3099-5178-8044-8dca40bdafe9.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/4ff05b5d-1778-53a3-82a2-e199935d1401.jpg,sweatpants,"[101, 26, 364, 541]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6e9793a6-80e5-533f-80ed-29444f7c3444.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/f814b014-2fb3-54d8-8e1b-f98a8e714cf0.jpg,sweatpants,"[230, 0, 779, 1330]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/41a82c63-2783-5180-b8d7-bd1452d68686.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/012ed90b-64a1-5c8d-b97c-56b65e4721a4.jpg,palazzo,"[519, 0, 1255, 1858]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a128a7ae-c2d0-5da5-a65c-b7da2e0deffe.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/38355c2c-6fd4-5adc-9320-1e54848b0189.jpg,cargo,"[211, 263, 412, 718]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b144ae2f-dbd8-5775-a671-716afec4ba1e.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/7de82411-5bb3-56c6-b085-31966fcf95c0.jpg,trouser,"[267, 16, 595, 884]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5b33d736-7b2a-5592-9045-93fdc02d3391.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/f80dd9b7-502b-58c6-b0f4-2319d3768da1.jpg,cannot_determine,"[32, 0, 289, 498]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9a49d241-a5f5-59b2-8cb1-5d51b75761eb.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/a3f42a71-8c7c-55a0-9ae1-920e38b74893.jpg,culotte,"[122, 28, 381, 448]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e1dfaa5f-e432-531e-8bbc-7552018c9ac8.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/b8f84950-6457-5ec1-bf3c-93a23b45e561.jpg,leggings,"[432, 0, 848, 997]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a023c4d9-c83a-59bc-b4be-fc960d0a05a1.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/8d4935ea-1159-5e61-a80d-409b50817bc0.jpg,cannot_determine,"[141, 2981, 672, 3618]",val
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f6f20d8a-7662-5503-a9e6-8a0f23db5840.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/e49c0be4-234d-50ef-bd73-d7c1d2a23dbf.jpg,sweatpants,"[42, 20, 147, 184]",train
https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7a70352c-9617-5566-900c-c0d888a7c8ee.jpg,/mnt/train_hdd4/TRAINING_DATA/networks/msd/PantsStyle/PantsStyle_v8/images/63bf619d-9fd6-57d3-8594-03e5f4d1c877.jpg,cargo,"[28, 210, 143, 451]",val
