img_path,labels,labels_crops,source,image_url,status
/mnt/train_hdd4/TRAINING_DATA/images/0b6bfd8d-0dfc-5d1b-b2e6-7cda30dd6396.jpg,loafers,"[15, 148, 352, 370]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c77f29e0-a383-5a2e-be75-68fb875465ca.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/7b63b88f-af68-5ad8-872c-f67c9d9fc9b5.jpg,loafers,"[0, 155, 800, 627]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7e06dd70-6e25-51df-b456-007fbfcd18d7.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/ec4d216b-9bb1-5b31-a8d0-406cbeb23e5c.jpg,loafers,"[0, 8, 195, 160]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9337f02d-c2c7-5f46-9eb6-f7847c88c880.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/01a42c62-18de-58d6-a790-4f9bc6fae4ee.jpg,loafers,"[76, 133, 683, 582]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d60c39a3-7826-524b-a214-98def6b33752.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/a1b646f9-b425-5375-9b95-4d3f31edc36a.jpg,loafers,"[51, 1, 240, 449]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4281e97e-3ef7-57b2-96df-00282f076d4a.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/1b85274e-6523-5e67-ad16-0dd161046d9f.jpg,loafers,"[19, 105, 338, 386]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f2ad54e5-8d49-528a-bcea-858fc73335bc.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/e0304800-1628-540f-8aac-b6843d5aef05.jpg,loafers,"[23, 139, 562, 461]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0e3cc8cd-ae94-5626-82dd-91b3eb94fe1a.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/60f1bc95-f414-51b0-8158-e4646c8a4554.jpg,loafers,"[0, 0, 410, 156]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/490e76aa-1c61-58a2-b47e-c6ae2cfd0f75.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/b9077060-d610-5839-9ead-2f13a0edae50.jpg,loafers,"[0, 45, 384, 349]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/553586ba-bc85-5fd2-ab00-924dbd636258.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/7dfcc0f5-0bd4-5b0d-88d3-693a74a6dbe8.jpg,loafers,"[0, 0, 420, 248]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a9ed88cd-5e6f-5fc8-af94-d3cd01929ac6.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/4bdbf910-ee28-52fc-8472-4f9b981c1853.jpg,loafers,"[32, 389, 784, 761]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e5532491-4064-5713-9104-5452345364f8.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/6f582825-092b-5310-8ce2-f395b8fb7e4b.jpg,loafers,"[17, 254, 757, 784]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/672eb746-5913-5a29-b7f5-432bfa7309c6.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/bf0a8fa9-98a6-555d-9cb0-53a3935f466f.jpg,loafers,"[7, 136, 326, 316]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/bc97388c-1b7a-54ab-961e-758a87cd5920.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/c20ee1d1-8f9d-59ae-920e-d814c4dfe0e1.jpg,loafers,"[0, 0, 415, 151]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/3912b623-7aa7-59e7-a55a-1629f774cf59.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/8cf033ae-c5a7-5ed0-82e9-a60570a768f4.jpg,loafers,"[0, 0, 196, 101]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e71e83ea-f348-58d7-8e78-45e90ca67875.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/7a456a19-af2d-52b1-a5c7-adf6ff15f640.jpg,loafers,"[117, 22, 298, 471]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/11f37fda-4a34-5adb-96c2-bfc2ab253be6.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/d0b1aca0-73ab-5a1d-b121-b1803f9bc0c2.jpg,loafers,"[114, 73, 296, 200]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/05e77ffa-68e5-5c9d-8f18-a19d256080ce.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/886dff60-348b-5d69-bf45-b17e9a3eeea9.jpg,loafers,"[0, 43, 500, 400]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/22b47732-2dd6-5d85-b1af-c9b500da6887.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/3072380f-767c-5c5c-9021-8bb7a4c4de77.jpg,loafers,"[0, 605, 1500, 1173]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/388c06e7-f800-572f-9b3c-fb2da79e48bb.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/80370aca-5ecf-5937-abdf-40a8b109b7ea.jpg,loafers,"[362, 153, 706, 628]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/700db7b1-8dba-5ac6-8668-35958fae73b9.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/46a50990-d3bd-5319-be0f-8ca014fddc27.jpg,loafers,"[0, 0, 410, 130]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6bee38a1-25b1-5727-8016-b6a1356ce97f.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/eb50505e-786f-527c-a654-ceb12bf8b2bc.jpg,loafers,"[0, 0, 414, 194]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/32a6aee8-59d6-5d5b-8ad3-512ea7022abc.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/ef2457a1-b10b-5e82-bb9c-53ad3e976461.jpg,loafers,"[21, 74, 348, 356]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6c5e6755-5c27-5b2e-8543-71a6393cf476.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/3899c506-fed9-5010-b568-e41fce660fde.jpg,loafers,"[0, 0, 410, 160]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d9ae4641-ba34-5594-9a1d-c1c396f3dc12.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/58d3895e-cb02-5a05-8658-7d390174d406.jpg,loafers,"[204, 4, 408, 117]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2c577fca-bdf6-5138-b0e6-0dc29b0756ee.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/924f0c0a-b4f6-5389-9191-0f1898845bee.jpg,loafers,"[0, 378, 800, 800]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/13a75b16-f667-5e49-a682-59fd8ab4c30d.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/15167419-dcc6-5352-af01-b0249f5f54b4.jpg,loafers,"[25, 165, 343, 410]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/334f999c-ae04-5295-af33-212a98129dd4.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/ded31e69-dd07-56cb-b137-e76153371ea9.jpg,loafers,"[0, 0, 426, 277]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d3b3d3ac-1eb5-5bf6-af7b-5ac9d443080a.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/6c6645b1-967c-5c76-aead-596ba8a6a8f2.jpg,loafers,"[0, 0, 421, 195]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/137ba1ca-6d88-5c9a-a076-990d17349db2.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/b7724465-5d36-5dd8-a03e-39814d0b1b68.jpg,loafers,"[0, 0, 405, 222]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/3a299186-eaaf-5515-8586-882bf388d6c8.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/fdd816f0-9bb7-5d7e-8fef-b09a37a64ff0.jpg,loafers,"[94, 0, 207, 251]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c69f629a-4aea-57a6-9b95-fa61b025b4a7.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/fdd816f0-9bb7-5d7e-8fef-b09a37a64ff0.jpg,loafers,"[14, 13, 115, 275]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c69f629a-4aea-57a6-9b95-fa61b025b4a7.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/53b1770b-ceff-5691-a21d-d8ac6018fcc4.jpg,loafers,"[0, 0, 1140, 448]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/abbfed19-f004-5d83-9a77-324c00995bda.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/ea269511-e1a6-5e97-b0e1-081fe77c1f7b.jpg,loafers,"[0, 0, 720, 411]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d43092da-4dff-507a-92da-fa9b5fecd036.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/96ecc6fa-a190-5c50-933a-4681568752d2.jpg,loafers,"[343, 58, 567, 383]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4d51428b-7aa7-5575-bcfb-fd1b642096c4.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/96ecc6fa-a190-5c50-933a-4681568752d2.jpg,loafers,"[196, 72, 406, 398]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4d51428b-7aa7-5575-bcfb-fd1b642096c4.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/96ecc6fa-a190-5c50-933a-4681568752d2.jpg,loafers,"[197, 486, 327, 586]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4d51428b-7aa7-5575-bcfb-fd1b642096c4.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/96ecc6fa-a190-5c50-933a-4681568752d2.jpg,loafers,"[556, 494, 691, 587]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4d51428b-7aa7-5575-bcfb-fd1b642096c4.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/8c225b40-d1f4-5022-967b-4e6363538aeb.jpg,loafers,"[42, 39, 445, 408]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4a90dc43-5924-596b-8405-153e60cbbe51.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/e0f0c5e7-06eb-5ada-8b39-6a71b30185f7.jpg,loafers,"[0, 0, 425, 271]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b0fd2575-4148-566c-a7e3-a263c24c7856.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/0d9b3689-e618-53e0-9c12-288e811503d5.jpg,loafers,"[12, 255, 860, 808]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c29baac4-a5f1-57ae-b94f-43a9d68637ea.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/b627ab92-c3e1-550c-a185-4d09823dea25.jpg,loafers,"[10, 248, 863, 808]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/fbcf2474-f59a-5abf-9951-ceccdea97bcb.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/b9c5228e-c5a4-55fd-914a-d4d3d3c3a2a4.jpg,loafers,"[14, 448, 655, 742]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0d4d5239-7b94-5121-b1aa-dcda34285c20.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/3f6ab9e2-77b9-5dcc-b3d8-9f1bbb6a8db6.jpg,loafers,"[20, 51, 490, 319]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ea7904d8-d9a8-577e-8e5b-a1fe4053cfdc.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/0b73f0ed-5448-528c-9761-fbf99476e49e.jpg,loafers,"[258, 19, 843, 384]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9ad4d5e4-ee6e-5b32-8452-d9f2b0256e03.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/0b73f0ed-5448-528c-9761-fbf99476e49e.jpg,loafers,"[73, 279, 858, 640]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9ad4d5e4-ee6e-5b32-8452-d9f2b0256e03.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/7d10cf53-7f9f-5ee8-82da-9a3fee691fc1.jpg,loafers,"[0, 85, 300, 214]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/502b2de2-cc02-5b57-b14e-47af7c6d749b.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/27f8ad0a-7c1a-5c69-b7f5-c0d45768ae95.jpg,loafers,"[0, 318, 1000, 798]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/32de0990-51bd-5f92-a6ef-9a23a870179f.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/dff9c13c-b9e9-5c72-95ce-78bb037fa841.jpg,loafers,"[36, 78, 750, 449]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4b2dcb1e-a27f-5576-a352-019a82dd7a5a.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/dff9c13c-b9e9-5c72-95ce-78bb037fa841.jpg,loafers,"[332, 205, 1121, 604]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4b2dcb1e-a27f-5576-a352-019a82dd7a5a.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/17145ed0-803c-5570-88df-a78b79c7e2f2.jpg,loafers,"[114, 192, 322, 653]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e17ecf87-2a3d-5a71-af1b-f83173443f6b.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/17145ed0-803c-5570-88df-a78b79c7e2f2.jpg,loafers,"[232, 150, 470, 602]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e17ecf87-2a3d-5a71-af1b-f83173443f6b.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/ecb254da-c72e-52f9-bc32-3a78144f0b15.jpg,loafers,"[59, 115, 375, 367]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ffa11f24-d519-5561-9d85-b90aa7c2b163.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/ecb254da-c72e-52f9-bc32-3a78144f0b15.jpg,loafers,"[23, 7, 145, 318]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ffa11f24-d519-5561-9d85-b90aa7c2b163.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/05f7a2ad-15b9-5d3f-8e2d-72eb157f2778.jpg,loafers,"[386, 230, 762, 430]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c0c2015a-7850-58e8-9630-64ce352369f8.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/05f7a2ad-15b9-5d3f-8e2d-72eb157f2778.jpg,loafers,"[159, 319, 692, 571]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c0c2015a-7850-58e8-9630-64ce352369f8.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/0915873f-7c16-53c8-afab-4d07f8c30c0c.jpg,loafers,"[173, 78, 583, 641]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/54e35136-76bb-566c-996d-10517f577bab.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/0915873f-7c16-53c8-afab-4d07f8c30c0c.jpg,loafers,"[300, 23, 838, 479]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/54e35136-76bb-566c-996d-10517f577bab.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/2cdd1815-05fd-5021-870b-e058fcffb7e0.jpg,loafers,"[98, 146, 1065, 928]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f1bf4106-4e6d-5e44-b5c3-764bae9f1caa.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/e922e731-7f36-5826-b66c-adbd56e27fbb.jpg,loafers,"[10, 190, 849, 882]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7a43680b-2f0d-5b64-9433-c59a69e685d8.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/6b1aa8e3-4d43-55b3-9bee-0a81491b73b0.jpg,loafers,"[15, 151, 413, 494]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/1c758b93-0a87-5874-a6d4-2e4ac35061d3.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/6b1aa8e3-4d43-55b3-9bee-0a81491b73b0.jpg,loafers,"[268, 161, 682, 472]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/1c758b93-0a87-5874-a6d4-2e4ac35061d3.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/5e0b4895-8305-569c-ae9e-b31049289cac.jpg,loafers,"[87, 25, 1435, 847]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e085f9c1-12f5-53bb-a0dc-3aee5fd51b70.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/f639e73c-f34a-5cba-8865-76ca5b2e2595.jpg,loafers,"[319, 38, 493, 531]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/55ce592f-ec5c-52a4-aad2-692f9d34dc28.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/cf3b5b09-83da-50d6-801e-3a4a2b5322f4.jpg,loafers,"[354, 250, 2145, 1608]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d4346dee-6ad7-5596-800d-0b709a0b80e6.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/93cbac58-8516-5f01-be47-c3cca5f92dbf.jpg,loafers,"[0, 0, 423, 131]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c466e0a8-acc7-5755-8cff-a63ba589309d.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/8105775a-8f93-543e-8b0a-bb080f631420.jpg,loafers,"[144, 25, 269, 407]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/54a65eb9-8e1e-583d-a582-3f61c974bfa4.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/a2d87a81-9578-58f4-88c9-b471cb113a6c.jpg,loafers,"[0, 0, 418, 278]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7ba8e6e7-4c09-5ebd-b215-86ba8ecbce2b.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/ab0c0dfd-2891-5f63-ab1f-34850406769d.jpg,loafers,"[0, 77, 300, 213]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9fb46856-6d26-5a5d-8e2c-499a1caa6f6b.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/ea35c66c-fd6b-5c4d-ab7b-0c87c8c064bd.jpg,loafers,"[185, 233, 946, 893]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/33219113-3b17-5d19-a96f-b2e85275089b.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/32bc5f14-b694-5bd9-857a-3d45e1921c29.jpg,loafers,"[25, 103, 160, 416]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d761b442-d0bb-565a-9507-bc038fcc4c0c.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/8b611081-d6b3-5778-bbcf-fdc9d28b4e3d.jpg,loafers,"[0, 0, 1143, 503]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6393b74c-e7e6-5e2e-a5e0-94a19c985e50.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/4dec6050-0c66-55bd-b2ba-c4253c31e92d.jpg,loafers,"[54, 55, 125, 167]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4d0602cc-136e-5857-bb5a-01144a5dac2c.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/c427dd70-dd62-551a-ad96-7580a038bd4d.jpg,loafers,"[7, 412, 864, 678]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/36572881-fdf7-5d6c-8a1d-0d46183861d4.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/f60b0524-a5b6-5367-b802-7187093fa184.jpg,loafers,"[44, 329, 596, 593]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f6ea3015-9818-5ace-a23b-140cae8fcaf6.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/f270021e-5054-5e9c-8617-25e608ed1a33.jpg,loafers,"[375, 176, 625, 855]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7e106633-08fb-50a8-b81a-d1ecab1ab61c.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/f270021e-5054-5e9c-8617-25e608ed1a33.jpg,loafers,"[156, 186, 395, 861]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7e106633-08fb-50a8-b81a-d1ecab1ab61c.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/51225dfa-3d9d-5f79-bf4e-92bbb90d1460.jpg,loafers,"[73, 205, 589, 493]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/917a4cfc-9257-592c-934c-e055139af269.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/b9374215-a338-5a80-9a02-d3721dd76c1d.jpg,loafers,"[68, 52, 202, 450]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6c79a7be-a0cc-5a90-9391-c7268f02e394.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/2aea06e0-6a1e-540f-83d3-1362c6c4ca99.jpg,loafers,"[0, 257, 900, 745]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c82e4013-497a-5e07-a864-5872d0265722.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/4b98d942-13cd-5ae7-8e39-458941dfce6a.jpg,loafers,"[285, 14, 551, 525]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/cf26ac46-7387-592d-b034-d4f2e011f071.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/4b98d942-13cd-5ae7-8e39-458941dfce6a.jpg,loafers,"[42, 56, 299, 578]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/cf26ac46-7387-592d-b034-d4f2e011f071.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/d2923c2c-f58b-5a1f-9e2f-2212ff826bd1.jpg,loafers,"[816, 220, 1856, 985]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a1b63501-ce27-57dc-90ed-6e0ac7b69506.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/432c1865-24aa-543b-9a32-10dcd86f6308.jpg,loafers,"[186, 72, 551, 561]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/96fa8396-4bd5-5a90-8fba-982e877466ec.jpg,train
/mnt/train_hdd4/TRAINING_DATA/images/432c1865-24aa-543b-9a32-10dcd86f6308.jpg,loafers,"[23, 12, 404, 480]",FootwearType_v6,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/96fa8396-4bd5-5a90-8fba-982e877466ec.jpg,train
